id,items
1404,"['herb & pepper', 'ground beef', 'chocolate', 'french fries', 'cooking oil']"
1405,"['red wine', 'turkey']"
1406,"['spaghetti', 'shrimp', 'ham', 'cookies']"
1407,"['soup', 'mineral water', 'bacon', 'cake', 'light cream', 'brownies', 'eggplant']"
1408,"['spaghetti', 'eggs', 'burgers', 'french fries']"
1409,"['burgers', 'spaghetti']"
1410,"['eggs', 'french fries']"
1411,"['honey', 'ground beef', 'chicken', 'pasta']"
1412,"['mineral water', 'ground beef', 'burgers', 'chocolate', 'champagne']"
1413,"['soup', 'spaghetti', 'mineral water', 'honey', 'french wine', 'ground beef', 'burgers', 'milk']"
1414,"['pepper', 'honey', 'pancakes', 'light cream', 'escalope', 'ham', 'bug spray', 'grated cheese']"
1415,"['mineral water', 'cake', 'escalope', 'zucchini', 'burgers', 'chocolate', 'milk', 'french fries', 'babies food', 'cookies']"
1416,"['shrimp', 'pasta']"
1417,"['pancakes', 'light mayo']"
1418,['green tea']
1419,"['soup', 'spaghetti', 'mineral water', 'whole wheat rice', 'olive oil', 'burgers', 'tomatoes', 'milk', 'protein bar', 'avocado', 'chicken', 'frozen vegetables']"
1420,"['herb & pepper', 'eggs', 'pancakes', 'shrimp', 'tomatoes', 'avocado', 'chicken', 'frozen vegetables']"
1421,"['spaghetti', 'almonds', 'eggs', 'whole wheat pasta', 'meatballs', 'milk', 'french fries']"
1422,"['vegetables mix', 'escalope', 'zucchini', 'chocolate', 'oil']"
1423,"['tomato sauce', 'mineral water', 'herb & pepper']"
1424,"['spaghetti', 'mineral water', 'cake', 'meatballs', 'ground beef', 'burgers', 'ham', 'brownies', 'milk']"
1425,['eggs']
1426,"['eggs', 'turkey', 'frozen smoothie']"
1427,"['fresh bread', 'mineral water', 'whole wheat rice', 'eggs', 'burgers', 'green tea', 'milk', 'grated cheese']"
1428,"['mineral water', 'olive oil', 'tomatoes', 'extra dark chocolate']"
1429,"['mineral water', 'parmesan cheese', 'candy bars', 'extra dark chocolate', 'toothpaste']"
1430,['gluten free bar']
1431,['green tea']
1432,"['champagne', 'french fries']"
1433,"['mushroom cream sauce', 'pasta', 'escalope']"
1434,"['chocolate', 'asparagus']"
1435,['frozen smoothie']
1436,"['energy drink', 'ham']"
1437,"['soup', 'pancakes', 'chocolate', 'tomatoes']"
1438,"['spaghetti', 'pancakes']"
1439,"['cake', 'clothes accessories', 'honey', 'turkey', 'green tea', 'french fries']"
1440,['cottage cheese']
1441,"['mineral water', 'almonds', 'bacon', 'eggs', 'barbecue sauce', 'frozen vegetables']"
1442,"['honey', 'mineral water', 'hot dogs']"
1443,['cookies']
1444,['cookies']
1445,"['spaghetti', 'cake', 'mushroom cream sauce', 'olive oil']"
1446,['french fries']
1447,"['low fat yogurt', 'energy drink', 'eggs', 'french fries', 'light mayo']"
1448,['eggs']
1449,"['avocado', 'green grapes']"
1450,['cookies']
1451,"['low fat yogurt', 'frozen smoothie', 'pancakes', 'chocolate', 'rice']"
1452,"['mineral water', 'pancakes', 'salmon', 'chocolate', 'milk', 'chicken']"
1453,['cookies']
1454,['green tea']
1455,"['cottage cheese', 'french fries']"
1456,"['spaghetti', 'herb & pepper', 'cake', 'pancakes']"
1457,"['cider', 'cake']"
1458,"['spaghetti', 'mint', 'shrimp', 'frozen vegetables']"
1459,['cookies']
1460,"['eggs', 'french fries']"
1461,"['blueberries', 'tomatoes', 'mint']"
1462,['tomatoes']
1463,['pancakes']
1464,"['mineral water', 'eggs', 'burgers', 'cookies']"
1465,"['mineral water', 'tomatoes']"
1466,"['eggs', 'spaghetti']"
1467,"['whole wheat rice', 'almonds', 'honey', 'french wine', 'avocado']"
1468,['turkey']
1469,"['spaghetti', 'shrimp', 'chocolate', 'light mayo']"
1470,"['fresh bread', 'shrimp', 'butter']"
1471,"['soup', 'tomato juice', 'escalope', 'tomatoes', 'french fries', 'hand protein bar']"
1472,"['soup', 'mineral water', 'pancakes', 'salmon', 'ground beef', 'milk', 'frozen vegetables']"
1473,"['spaghetti', 'mineral water', 'flax seed', 'cake', 'eggs', 'turkey', 'milk', 'chicken']"
1474,['cookies']
1475,"['pancakes', 'shrimp', 'tomato juice', 'french fries', 'cookies', 'grated cheese']"
1476,"['eggs', 'low fat yogurt']"
1477,['cookies']
1478,"['spaghetti', 'shrimp', 'tomatoes', 'frozen vegetables']"
1479,"['mineral water', 'low fat yogurt', 'white wine', 'parmesan cheese', 'champagne']"
1480,['frozen vegetables']
1481,"['green tea', 'tomato juice', 'nonfat milk']"
1482,"['french fries', 'cake', 'frozen vegetables']"
1483,"['energy bar', 'cake']"
1484,"['mineral water', 'burgers', 'tomatoes', 'bramble']"
1485,['mineral water']
1486,"['strong cheese', 'escalope', 'burgers', 'champagne']"
1487,"['cake', 'honey', 'green tea', 'grated cheese']"
1488,"['eggs', 'mineral water', 'low fat yogurt']"
1489,"['mineral water', 'corn', 'escalope', 'burgers', 'avocado']"
1490,"['french fries', 'cake']"
1491,['french fries']
1492,"['mineral water', 'frozen smoothie', 'parmesan cheese', 'chocolate', 'eggplant', 'frozen vegetables']"
1493,"['fresh bread', 'chocolate', 'mineral water']"
1494,['cookies']
1495,"['mineral water', 'tomatoes']"
1496,"['melons', 'yogurt cake', 'milk']"
1497,"['extra dark chocolate', 'olive oil']"
1498,"['pickles', 'chocolate', 'green tea', 'sparkling water', 'frozen vegetables']"
1499,"['bacon', 'burgers', 'champagne', 'light mayo']"
1500,"['chicken', 'spaghetti', 'eggs']"
1501,['low fat yogurt']
1502,['champagne']
1503,"['spaghetti', 'whole wheat rice', 'low fat yogurt', 'frozen smoothie', 'eggs', 'burgers', 'ham', 'chocolate', 'tomatoes', 'milk', 'french fries']"
1504,['champagne']
1505,"['mushroom cream sauce', 'butter', 'brownies', 'french fries', 'milk']"
1506,"['herb & pepper', 'eggs', 'nonfat milk', 'cooking oil']"
1507,['spaghetti']
1508,['candy bars']
1509,['frozen vegetables']
1510,"['tomato juice', 'burgers', 'ham', 'french fries', 'frozen vegetables']"
1511,"['eggs', 'shrimp', 'light cream', 'turkey', 'cottage cheese']"
1512,"['antioxydant juice', 'mineral water', 'cereals', 'eggs', 'tomato juice', 'ground beef', 'whole weat flour', 'tomatoes', 'green tea', 'milk', 'frozen vegetables']"
1513,"['soda', 'shrimp', 'tomato juice', 'butter', 'chocolate']"
1514,"['chocolate', 'grated cheese', 'escalope']"
1515,"['mayonnaise', 'french fries']"
1516,['mineral water']
1517,"['chocolate', 'low fat yogurt', 'eggs']"
1518,"['chicken', 'salmon', 'green tea']"
1519,"['fromage blanc', 'eggs', 'chocolate', 'salad', 'milk', 'french fries', 'champagne', 'frozen vegetables']"
1520,"['mineral water', 'pancakes', 'ground beef']"
1521,['red wine']
1522,"['fresh bread', 'frozen vegetables']"
1523,['mineral water']
1524,"['mineral water', 'low fat yogurt', 'cake', 'eggs', 'avocado']"
1525,"['red wine', 'shrimp', 'salmon', 'chocolate', 'whole weat flour', 'green tea', 'rice']"
1526,"['soup', 'salmon', 'olive oil', 'turkey', 'burgers', 'cottage cheese', 'oatmeal', 'light mayo']"
1527,"['cookies', 'french fries']"
1528,"['rice', 'sparkling water', 'olive oil']"
1529,"['spaghetti', 'shrimp', 'strawberries', 'ground beef', 'chocolate', 'bug spray']"
1530,"['tomatoes', 'green tea']"
1531,"['fresh bread', 'cake', 'salmon', 'meatballs', 'tomato juice', 'ground beef', 'salt']"
1532,"['mint', 'frozen smoothie', 'soda', 'ground beef', 'tomatoes']"
1533,"['spaghetti', 'pepper', 'mineral water', 'mint', 'escalope', 'chili']"
1534,"['frozen smoothie', 'parmesan cheese', 'green beans', 'tea', 'oil', 'frozen vegetables']"
1535,"['spaghetti', 'whole wheat rice', 'green tea', 'french fries', 'cookies']"
1536,"['low fat yogurt', 'eggs', 'mushroom cream sauce', 'shrimp', 'chocolate']"
1537,"['cookies', 'green tea']"
1538,"['soup', 'fresh bread', 'spaghetti', 'mineral water', 'pancakes', 'ground beef', 'champagne', 'chicken']"
1539,"['soup', 'vegetables mix', 'mineral water', 'tomatoes', 'milk', 'frozen vegetables']"
1540,['meatballs']
1541,['ground beef']
1542,"['mineral water', 'grated cheese', 'cooking oil']"
1543,"['tomatoes', 'milk', 'french fries', 'muffins']"
1544,"['cookies', 'low fat yogurt']"
1545,"['mineral water', 'whole wheat rice', 'chocolate', 'frozen vegetables']"
1546,"['spaghetti', 'mineral water', 'light cream', 'strawberries', 'tomatoes', 'cottage cheese', 'milk', 'nonfat milk', 'extra dark chocolate', 'chicken', 'grated cheese']"
1547,"['fresh bread', 'tomatoes']"
1548,['eggs']
1549,"['mineral water', 'cereals', 'salmon', 'butter', 'burgers', 'ham', 'chocolate', 'salad', 'carrots']"
1550,['french fries']
1551,['ground beef']
1552,"['mushroom cream sauce', 'ground beef']"
1553,"['cake', 'burgers', 'chocolate', 'green tea', 'cookies']"
1554,"['chocolate', 'champagne']"
1555,"['chocolate bread', 'salt', 'mushroom cream sauce']"
1556,"['spaghetti', 'herb & pepper', 'cereals', 'shrimp', 'olive oil', 'ground beef', 'tomatoes', 'green tea', 'green beans', 'cooking oil']"
1557,"['meatballs', 'whole weat flour', 'green tea', 'grated cheese', 'fresh tuna']"
1558,"['eggs', 'frozen smoothie']"
1559,"['eggs', 'frozen vegetables']"
1560,"['soup', 'mineral water', 'eggs', 'mayonnaise', 'meatballs', 'olive oil', 'burgers', 'hand protein bar', 'frozen vegetables']"
1561,"['mineral water', 'mint', 'eggs', 'pancakes', 'salmon', 'light mayo', 'chicken', 'frozen vegetables']"
1562,['french fries']
1563,"['honey', 'mineral water', 'cake']"
1564,['tomatoes']
1565,['mineral water']
1566,"['spaghetti', 'olive oil', 'ground beef', 'green tea', 'cookies', 'pasta']"
1567,"['eggs', 'ham']"
1568,"['eggs', 'pancakes', 'olive oil', 'chocolate']"
1569,"['fresh bread', 'almonds', 'mint', 'eggs', 'frozen vegetables']"
1570,"['soup', 'spaghetti', 'herb & pepper', 'low fat yogurt', 'ground beef', 'burgers', 'chocolate', 'milk', 'chicken', 'muffins']"
1571,['french fries']
1572,"['eggs', 'french fries', 'chocolate']"
1573,"['spaghetti', 'almonds', 'cake', 'olive oil', 'ground beef', 'tomatoes', 'green tea', 'avocado', 'frozen vegetables']"
1574,"['spaghetti', 'yams', 'zucchini', 'ground beef', 'frozen vegetables']"
1575,"['mint', 'cake', 'mushroom cream sauce', 'butter', 'green tea']"
1576,"['spaghetti', 'mint green tea', 'yogurt cake', 'pancakes', 'mushroom cream sauce', 'escalope', 'ground beef', 'chocolate', 'brownies', 'french fries', 'chicken']"
1577,"['cake', 'energy drink', 'eggs', 'tomatoes', 'avocado']"
1578,"['mineral water', 'whole wheat rice', 'low fat yogurt']"
1579,"['soda', 'avocado']"
1580,"['vegetables mix', 'spaghetti', 'eggplant', 'green tea', 'rice']"
1581,"['red wine', 'mint green tea', 'energy drink', 'salmon', 'brownies', 'melons', 'milk', 'rice', 'french fries', 'cider', 'chicken', 'grated cheese']"
1582,"['pancakes', 'turkey']"
1583,"['mineral water', 'yogurt cake', 'almonds', 'bacon', 'eggs', 'milk', 'rice']"
1584,"['spaghetti', 'hot dogs', 'low fat yogurt', 'shrimp', 'turkey', 'olive oil', 'butter', 'spinach', 'tomatoes', 'grated cheese']"
1585,"['olive oil', 'french fries']"
1586,['soup']
1587,"['spaghetti', 'mineral water', 'mint green tea', 'frozen smoothie', 'eggs', 'escalope', 'spinach', 'melons', 'rice', 'french fries', 'body spray']"
1588,"['chocolate', 'fresh tuna', 'french fries']"
1589,"['soup', 'mineral water', 'cake', 'eggs', 'rice', 'cooking oil']"
1590,"['mineral water', 'flax seed', 'french wine', 'fromage blanc', 'salmon', 'olive oil', 'chocolate', 'black tea', 'protein bar']"
1591,['french fries']
1592,['cooking oil']
1593,['tomatoes']
1594,"['spaghetti', 'yams', 'eggs', 'french fries', 'green grapes']"
1595,"['mineral water', 'cooking oil', 'mint']"
1596,"['mineral water', 'eggs', 'grated cheese', 'cooking oil', 'frozen vegetables']"
1597,"['soup', 'salmon', 'milk']"
1598,['cookies']
1599,['fresh bread']
1600,['strawberries']
1601,['muffins']
1602,['chocolate']
1603,"['soup', 'spaghetti', 'mineral water', 'whole wheat rice', 'clothes accessories', 'frozen smoothie', 'dessert wine', 'shrimp', 'salmon', 'ground beef', 'gums', 'milk', 'avocado', 'grated cheese', 'oil', 'frozen vegetables']"
1604,"['spaghetti', 'mineral water', 'shrimp', 'tomato sauce', 'escalope', 'ground beef', 'chocolate', 'milk', 'frozen vegetables']"
1605,"['shrimp', 'olive oil', 'chocolate', 'milk', 'cider', 'hand protein bar', 'cooking oil']"
1606,"['mineral water', 'almonds', 'cake', 'eggs', 'pancakes', 'shrimp', 'escalope', 'chocolate', 'mashed potato', 'brownies', 'green tea', 'french fries', 'cookies', 'blueberries']"
1607,"['energy drink', 'chocolate', 'shallot']"
1608,"['spaghetti', 'mineral water', 'whole wheat pasta', 'olive oil', 'ground beef', 'tomatoes']"
1609,"['soup', 'mineral water', 'cereals', 'salmon', 'ketchup', 'magazines', 'eggplant', 'milk', 'french fries', 'cooking oil']"
1610,"['soup', 'red wine', 'mineral water', 'avocado']"
1611,"['red wine', 'spaghetti', 'mineral water', 'cereals', 'yogurt cake', 'french wine', 'turkey', 'tomato juice', 'ground beef', 'cottage cheese', 'milk', 'light mayo']"
1612,"['spaghetti', 'mineral water', 'herb & pepper', 'eggs', 'pancakes', 'olive oil', 'spinach', 'tomatoes', 'black tea', 'milk', 'french fries', 'cottage cheese', 'avocado', 'fresh tuna', 'frozen vegetables']"
1613,"['spaghetti', 'shrimp', 'tomatoes', 'green beans']"
1614,"['fresh bread', 'spaghetti', 'cake', 'pancakes', 'burgers', 'avocado']"
1615,['milk']
1616,['chocolate']
1617,"['energy bar', 'eggs', 'cottage cheese', 'green tea']"
1618,"['fresh bread', 'pepper', 'magazines', 'strawberries', 'chocolate', 'french fries', 'babies food', 'cookies']"
1619,['escalope']
1620,"['cake', 'chocolate', 'gums', 'champagne', 'protein bar']"
1621,"['chocolate', 'mint', 'ground beef']"
1622,"['vegetables mix', 'mineral water', 'cake', 'fresh tuna', 'frozen vegetables', 'parmesan cheese', 'olive oil', 'burgers', 'tomatoes', 'french fries', 'nonfat milk', 'grated cheese', 'spaghetti', 'pancakes', 'ham', 'chocolate', 'protein bar', 'muffins']"
1623,"['mineral water', 'low fat yogurt', 'eggs', 'brownies', 'cider', 'fresh tuna']"
1624,"['cookies', 'french fries']"
1625,"['mineral water', 'cake', 'pancakes', 'chocolate', 'brownies', 'cottage cheese', 'french fries', 'frozen vegetables']"
1626,"['mineral water', 'eggs', 'light cream', 'burgers', 'tomatoes', 'french fries', 'oil']"
1627,"['spaghetti', 'french fries']"
1628,"['mineral water', 'escalope']"
1629,['ground beef']
1630,"['chocolate', 'spaghetti', 'mineral water']"
1631,"['soup', 'vegetables mix', 'mineral water', 'mint green tea', 'honey', 'salmon', 'tomato juice', 'escalope', 'tomatoes', 'milk', 'champagne', 'frozen vegetables']"
1632,"['whole wheat rice', 'escalope', 'ground beef', 'french fries', 'grated cheese']"
1633,"['energy bar', 'mineral water', 'honey', 'pancakes', 'ground beef', 'whole weat flour', 'tomatoes', 'milk', 'french fries', 'frozen vegetables']"
1634,"['fresh bread', 'chocolate']"
1635,"['soup', 'fresh bread', 'spaghetti', 'hot dogs', 'cake', 'pet food', 'strawberries', 'body spray']"
1636,"['salad', 'olive oil']"
1637,"['mineral water', 'olive oil']"
1638,"['spaghetti', 'mineral water', 'escalope', 'ground beef', 'chocolate']"
1639,"['mineral water', 'pancakes', 'whole wheat pasta', 'burgers', 'milk']"
1640,['salmon']
1641,"['mineral water', 'cereals', 'herb & pepper', 'eggs', 'escalope', 'chocolate']"
1642,"['mineral water', 'milk', 'ground beef']"
1643,"['eggs', 'whole wheat rice', 'chocolate']"
1644,"['cookies', 'yogurt cake']"
1645,"['pancakes', 'whole weat flour', 'melons', 'green tea']"
1646,"['herb & pepper', 'mint']"
1647,"['vegetables mix', 'salmon']"
1648,"['chocolate', 'yogurt cake']"
1649,['pancakes']
1650,"['fresh bread', 'white wine', 'chicken', 'muffins']"
1651,"['pet food', 'green tea', 'blueberries', 'muffins', 'toothpaste']"
1652,"['whole wheat rice', 'cake', 'frozen smoothie', 'olive oil', 'chocolate', 'cottage cheese', 'green beans']"
1653,['burgers']
1654,"['low fat yogurt', 'strong cheese', 'tomato juice', 'cottage cheese', 'fresh tuna', 'frozen vegetables']"
1655,"['fresh bread', 'spaghetti', 'mineral water', 'frozen smoothie', 'hand protein bar', 'pancakes', 'shrimp', 'chocolate', 'tomatoes', 'chicken', 'burger sauce']"
1656,['mushroom cream sauce']
1657,"['chocolate', 'cooking oil']"
1658,"['chocolate', 'mineral water', 'frozen smoothie']"
1659,"['french wine', 'low fat yogurt']"
1660,['tomato juice']
1661,"['chili', 'green tea', 'french fries']"
1662,"['french fries', 'cake']"
1663,"['eggs', 'pepper']"
1664,"['muffins', 'french fries', 'frozen smoothie']"
1665,['tomato sauce']
1666,"['soup', 'clothes accessories', 'shrimp', 'tomatoes', 'green tea']"
1667,"['honey', 'french fries', 'escalope']"
1668,"['escalope', 'ground beef', 'tomatoes', 'green tea', 'chicken']"
1669,"['champagne', 'body spray']"
1670,"['hot dogs', 'escalope', 'french fries', 'muffins']"
1671,['mint']
1672,"['herb & pepper', 'salmon', 'chocolate', 'french fries', 'carrots', 'frozen vegetables']"
1673,['cookies']
1674,"['pancakes', 'yogurt cake', 'cereals']"
1675,['olive oil']
1676,['green tea']
1677,"['spaghetti', 'whole wheat pasta', 'milk']"
1678,"['mineral water', 'mint']"
1679,"['pancakes', 'ground beef']"
1680,"['spaghetti', 'mineral water', 'ketchup', 'carrots', 'tomatoes', 'milk', 'french fries', 'protein bar', 'grated cheese']"
1681,"['frozen smoothie', 'whole wheat pasta', 'shrimp', 'olive oil', 'burgers', 'french fries', 'protein bar', 'grated cheese']"
1682,"['honey', 'chocolate']"
1683,"['chocolate', 'muffins']"
1684,"['mineral water', 'frozen smoothie', 'whole wheat pasta', 'olive oil', 'ground beef', 'gums', 'milk', 'avocado', 'chicken']"
1685,"['green tea', 'escalope']"
1686,"['mineral water', 'frozen smoothie', 'whole wheat pasta', 'olive oil', 'avocado', 'grated cheese', 'light mayo']"
1687,"['yogurt cake', 'muffins', 'french fries']"
1688,"['soup', 'brownies', 'milk']"
1689,"['burgers', 'avocado', 'french fries']"
1690,"['eggs', 'burger sauce', 'escalope']"
1691,"['spaghetti', 'pancakes', 'french fries']"
1692,"['spaghetti', 'cake']"
1693,"['ground beef', 'green tea', 'french fries', 'green beans']"
1694,"['antioxydant juice', 'spaghetti', 'mineral water', 'frozen smoothie', 'magazines', 'chocolate', 'milk', 'chicken', 'burger sauce']"
1695,"['hot dogs', 'cake']"
1696,"['spaghetti', 'whole wheat rice', 'french fries']"
1697,"['spaghetti', 'cake', 'energy drink', 'salmon']"
1698,"['mineral water', 'hot dogs', 'cake', 'pancakes', 'shrimp', 'chocolate', 'frozen vegetables']"
1699,['honey']
1700,"['spaghetti', 'pepper', 'flax seed', 'whole wheat pasta', 'shrimp', 'magazines', 'escalope', 'chocolate', 'salt', 'black tea', 'green tea', 'french fries', 'babies food', 'carrots', 'oil']"
